timestamp,image_path,track_id,color,confidence,cx,cy,x,y,w,h,north_m,east_m,lat,lon,altitude_m,intrinsics_source
1784074689.293,detection_logs/frame_1784074689280.jpg,7,red,0.8662,1109.20,726.45,1040,686,70,90,-1.374,11.946,-35.36327434,149.16536860,10.00,calibration-file(no-undistort)
1784074689.351,detection_logs/frame_1784074689338.jpg,8,red,0.8645,1053.73,725.75,1018,680,70,90,-1.369,11.526,-35.36327430,149.16536396,10.00,calibration-file(no-undistort)
1784074689.351,detection_logs/frame_1784074689338.jpg,9,green,0.9712,1052.50,344.50,1018,300,70,90,1.340,11.517,-35.36324996,149.16536386,10.00,calibration-file(no-undistort)
1784074689.419,detection_logs/frame_1784074689406.jpg,8,red,0.8712,1041.79,721.82,994,674,70,88,-1.341,11.653,-35.36327404,149.16536537,10.00,calibration-file(no-undistort)
1784074689.419,detection_logs/frame_1784074689406.jpg,9,green,0.9706,1040.91,340.47,994,292,72,90,1.369,11.647,-35.36324971,149.16536529,10.00,calibration-file(no-undistort)
1784074689.492,detection_logs/frame_1784074689479.jpg,8,red,0.8713,1014.82,716.50,964,670,70,88,-1.303,11.449,-35.36327371,149.16536312,10.00,calibration-file(no-undistort)
1784074689.493,detection_logs/frame_1784074689479.jpg,9,green,0.9690,1014.34,336.16,964,290,72,90,1.399,11.445,-35.36324943,149.16536308,10.00,calibration-file(no-undistort)
1784074689.551,detection_logs/frame_1784074689538.jpg,8,red,0.8692,977.44,716.16,926,674,70,88,-1.301,11.165,-35.36327368,149.16535999,10.00,calibration-file(no-undistort)
1784074689.551,detection_logs/frame_1784074689538.jpg,9,green,0.9669,976.83,337.38,924,296,74,90,1.391,11.161,-35.36324951,149.16535994,10.00,calibration-file(no-undistort)
1784074689.619,detection_logs/frame_1784074689605.jpg,8,red,0.8566,940.22,720.71,892,682,72,88,-1.333,10.883,-35.36327397,149.16535688,10.00,calibration-file(no-undistort)
1784074689.619,detection_logs/frame_1784074689605.jpg,9,green,0.9706,939.50,342.67,890,304,76,90,1.353,10.878,-35.36324985,149.16535683,10.00,calibration-file(no-undistort)
1784074689.692,detection_logs/frame_1784074689677.jpg,8,red,0.8355,903.09,724.74,856,684,74,90,-1.362,10.920,-35.36327423,149.16535728,10.00,calibration-file(no-undistort)
1784074689.692,detection_logs/frame_1784074689677.jpg,9,green,0.9682,902.74,347.35,856,308,76,88,1.320,10.917,-35.36325015,149.16535726,10.00,calibration-file(no-undistort)
1784074689.746,detection_logs/frame_1784074689734.jpg,8,red,0.8407,864.49,723.88,818,678,74,88,-1.355,10.627,-35.36327418,149.16535406,10.00,calibration-file(no-undistort)
1784074689.746,detection_logs/frame_1784074689734.jpg,9,green,0.9637,863.78,346.95,816,300,76,90,1.323,10.622,-35.36325012,149.16535400,10.00,calibration-file(no-undistort)
1784074689.833,detection_logs/frame_1784074689821.jpg,8,red,0.8316,828.37,719.65,786,670,76,88,-1.325,10.353,-35.36327391,149.16535104,10.00,calibration-file(no-undistort)
1784074689.833,detection_logs/frame_1784074689821.jpg,9,green,0.9589,827.53,343.04,784,292,78,90,1.350,10.347,-35.36324987,149.16535097,10.00,calibration-file(no-undistort)
1784074689.881,detection_logs/frame_1784074689867.jpg,8,red,0.8134,794.35,716.45,754,668,78,90,-1.303,10.449,-35.36327370,149.16535210,10.00,calibration-file(no-undistort)
1784074689.881,detection_logs/frame_1784074689867.jpg,9,green,0.9561,793.94,340.27,754,292,80,90,1.370,10.446,-35.36324969,149.16535207,10.00,calibration-file(no-undistort)
1784074689.947,detection_logs/frame_1784074689934.jpg,8,red,0.8134,760.44,717.01,720,676,80,88,-1.307,10.192,-35.36327374,149.16534927,10.00,calibration-file(no-undistort)
1784074689.948,detection_logs/frame_1784074689934.jpg,9,green,0.9525,760.15,340.79,720,298,80,90,1.366,10.190,-35.36324973,149.16534925,10.00,calibration-file(no-undistort)
1784074690.012,detection_logs/frame_1784074689999.jpg,8,red,0.7971,729.92,720.66,694,682,82,90,-1.333,9.961,-35.36327397,149.16534672,10.00,calibration-file(no-undistort)
1784074690.012,detection_logs/frame_1784074689999.jpg,9,green,0.9471,729.86,344.49,694,306,82,90,1.340,9.960,-35.36324996,149.16534672,10.00,calibration-file(no-undistort)
1784074690.078,detection_logs/frame_1784074690065.jpg,8,red,0.7888,702.83,724.05,670,684,84,90,-1.357,9.755,-35.36327419,149.16534446,10.00,calibration-file(no-undistort)
1784074690.078,detection_logs/frame_1784074690065.jpg,9,green,0.9443,702.93,347.65,670,308,84,88,1.318,9.756,-35.36325016,149.16534447,10.00,calibration-file(no-undistort)
1784074690.147,detection_logs/frame_1784074690134.jpg,8,red,0.7959,676.65,723.51,644,678,84,88,-1.353,9.920,-35.36327415,149.16534627,10.00,calibration-file(no-undistort)
1784074690.147,detection_logs/frame_1784074690134.jpg,9,green,0.9339,676.76,347.08,642,300,86,90,1.322,9.921,-35.36325013,149.16534628,10.00,calibration-file(no-undistort)
1784074690.214,detection_logs/frame_1784074690199.jpg,9,green,0.9319,653.40,343.30,620,292,88,90,1.348,9.744,-35.36324989,149.16534433,10.00,calibration-file(no-undistort)
1784074690.283,detection_logs/frame_1784074690269.jpg,9,green,0.9254,633.14,340.39,602,292,88,90,1.369,9.590,-35.36324970,149.16534264,10.00,calibration-file(no-undistort)
1784074690.360,detection_logs/frame_1784074690347.jpg,9,green,0.9195,613.75,340.68,580,298,90,90,1.367,9.443,-35.36324972,149.16534102,10.00,calibration-file(no-undistort)
1784074690.420,detection_logs/frame_1784074690407.jpg,9,green,0.9134,597.15,344.23,564,306,92,90,1.342,9.699,-35.36324995,149.16534384,10.00,calibration-file(no-undistort)
1784074690.488,detection_logs/frame_1784074690474.jpg,9,green,0.9100,583.56,346.96,552,306,92,90,1.322,9.596,-35.36325012,149.16534270,10.00,calibration-file(no-undistort)
1784074690.553,detection_logs/frame_1784074690540.jpg,9,green,0.9018,570.33,345.72,534,298,96,90,1.331,9.495,-35.36325004,149.16534160,10.00,calibration-file(no-undistort)
1784074690.622,detection_logs/frame_1784074690610.jpg,9,green,0.8935,559.45,342.27,524,292,96,90,1.356,9.413,-35.36324982,149.16534069,10.00,calibration-file(no-undistort)
1784074690.698,detection_logs/frame_1784074690684.jpg,9,green,0.8910,550.47,338.85,514,290,98,90,1.380,9.708,-35.36324960,149.16534394,10.00,calibration-file(no-undistort)
1784074690.762,detection_logs/frame_1784074690750.jpg,9,green,0.8822,540.21,338.79,498,296,100,90,1.380,9.630,-35.36324960,149.16534308,10.00,calibration-file(no-undistort)
1784074690.825,detection_logs/frame_1784074690810.jpg,9,green,0.8805,530.75,342.93,488,306,100,90,1.351,9.558,-35.36324986,149.16534229,10.00,calibration-file(no-undistort)
1784074690.898,detection_logs/frame_1784074690886.jpg,9,green,0.8757,522.12,346.13,478,306,102,90,1.328,9.493,-35.36325007,149.16534157,10.00,calibration-file(no-undistort)
1784074691.053,detection_logs/frame_1784074691039.jpg,9,green,0.8645,511.13,346.05,462,300,102,90,1.329,9.773,-35.36325006,149.16534465,10.00,calibration-file(no-undistort)
1784074691.158,detection_logs/frame_1784074691146.jpg,9,green,0.8613,501.88,342.65,454,292,104,90,1.353,9.703,-35.36324985,149.16534388,10.00,calibration-file(no-undistort)
1784074691.218,detection_logs/frame_1784074691208.jpg,9,green,0.8572,497.87,340.03,456,292,106,90,1.372,9.672,-35.36324968,149.16534355,10.00,calibration-file(no-undistort)
1784074691.394,detection_logs/frame_1784074691380.jpg,9,green,0.8576,499.29,341.34,464,300,104,90,1.362,10.046,-35.36324976,149.16534766,10.00,calibration-file(no-undistort)
1784074691.463,detection_logs/frame_1784074691450.jpg,9,green,0.8526,501.27,345.22,462,308,106,88,1.335,10.061,-35.36325001,149.16534783,10.00,calibration-file(no-undistort)
1784074691.521,detection_logs/frame_1784074691507.jpg,9,green,0.8520,502.92,348.95,460,310,106,88,1.308,10.074,-35.36325025,149.16534797,10.00,calibration-file(no-undistort)
1784074691.584,detection_logs/frame_1784074691571.jpg,9,green,0.8479,505.21,349.21,460,304,108,88,1.307,10.091,-35.36325026,149.16534816,10.00,calibration-file(no-undistort)
1784074691.657,detection_logs/frame_1784074691644.jpg,9,green,0.8442,507.77,345.99,460,296,110,88,1.329,10.492,-35.36325006,149.16535257,10.00,calibration-file(no-undistort)
1784074691.727,detection_logs/frame_1784074691714.jpg,9,green,0.8375,505.13,343.45,448,296,110,88,1.347,10.472,-35.36324990,149.16535235,10.00,calibration-file(no-undistort)
1784074691.794,detection_logs/frame_1784074691779.jpg,9,green,0.8297,494.89,344.76,426,304,112,88,1.338,10.394,-35.36324998,149.16535150,10.00,calibration-file(no-undistort)
1784074691.851,detection_logs/frame_1784074691837.jpg,9,green,0.8228,477.86,348.21,402,310,112,88,1.314,10.265,-35.36325020,149.16535007,10.00,calibration-file(no-undistort)
1784074691.923,detection_logs/frame_1784074691908.jpg,9,green,0.8103,452.10,350.78,366,310,116,88,1.295,10.478,-35.36325036,149.16535242,10.00,calibration-file(no-undistort)
1784074691.994,detection_logs/frame_1784074691982.jpg,9,green,0.7962,419.53,349.37,328,302,120,88,1.305,10.231,-35.36325027,149.16534970,10.00,calibration-file(no-undistort)
1784074692.056,detection_logs/frame_1784074692043.jpg,9,green,0.7861,384.95,344.55,298,292,120,90,1.340,9.969,-35.36324997,149.16534681,10.00,calibration-file(no-undistort)
1784074692.117,detection_logs/frame_1784074692105.jpg,9,green,0.7710,348.00,340.90,262,292,124,90,1.366,9.689,-35.36324973,149.16534373,10.00,calibration-file(no-undistort)
1784074692.193,detection_logs/frame_1784074692180.jpg,9,green,0.7570,310.31,340.70,228,298,126,90,1.367,9.839,-35.36324972,149.16534538,10.00,calibration-file(no-undistort)
1784074692.256,detection_logs/frame_1784074692242.jpg,9,green,0.7472,275.83,343.56,202,304,128,92,1.347,9.578,-35.36324990,149.16534250,10.00,calibration-file(no-undistort)
1784074695.784,detection_logs/frame_1784074695770.jpg,10,green,0.6539,1640.50,348.50,1568,304,146,90,1.312,25.179,-35.36325022,149.16551436,10.00,calibration-file(no-undistort)
1784074695.854,detection_logs/frame_1784074695840.jpg,10,green,0.6700,1627.40,344.47,1542,296,146,90,1.340,25.080,-35.36324996,149.16551327,10.00,calibration-file(no-undistort)
1784074695.921,detection_logs/frame_1784074695907.jpg,10,green,0.6795,1601.99,339.57,1518,294,142,88,1.375,24.887,-35.36324965,149.16551115,10.00,calibration-file(no-undistort)
1784074695.996,detection_logs/frame_1784074695980.jpg,10,green,0.6943,1571.66,339.29,1492,298,138,88,1.377,25.111,-35.36324963,149.16551362,10.00,calibration-file(no-undistort)
1784074696.059,detection_logs/frame_1784074696047.jpg,10,green,0.7037,1545.35,344.83,1472,308,138,88,1.338,24.912,-35.36324998,149.16551142,10.00,calibration-file(no-undistort)
1784074696.115,detection_logs/frame_1784074696104.jpg,10,green,0.7175,1522.73,349.72,1456,310,134,90,1.303,24.740,-35.36325030,149.16550953,10.00,calibration-file(no-undistort)
1784074696.192,detection_logs/frame_1784074696178.jpg,10,green,0.7213,1502.22,350.86,1438,306,134,90,1.295,24.585,-35.36325037,149.16550782,10.00,calibration-file(no-undistort)
1784074696.253,detection_logs/frame_1784074696239.jpg,10,green,0.7274,1486.92,347.97,1430,298,132,90,1.315,24.905,-35.36325018,149.16551134,10.00,calibration-file(no-undistort)
1784074696.320,detection_logs/frame_1784074696307.jpg,10,green,0.7333,1473.26,343.77,1418,294,130,88,1.345,24.801,-35.36324992,149.16551020,10.00,calibration-file(no-undistort)
1784074696.388,detection_logs/frame_1784074696375.jpg,10,green,0.7431,1459.41,342.42,1402,298,130,88,1.355,24.696,-35.36324983,149.16550904,10.00,calibration-file(no-undistort)
1784074696.388,detection_logs/frame_1784074696375.jpg,11,red,0.6050,1466.00,713.67,1402,672,128,86,-1.283,24.746,-35.36327353,149.16550959,10.00,calibration-file(no-undistort)
1784074696.458,detection_logs/frame_1784074696445.jpg,10,green,0.7486,1447.33,344.78,1392,306,128,88,1.338,25.022,-35.36324998,149.16551263,10.00,calibration-file(no-undistort)
1784074696.458,detection_logs/frame_1784074696445.jpg,11,red,0.5992,1461.08,718.03,1392,680,128,88,-1.314,25.126,-35.36327380,149.16551378,10.00,calibration-file(no-undistort)
1784074696.526,detection_logs/frame_1784074696514.jpg,10,green,0.7570,1435.62,348.22,1380,310,126,88,1.313,24.933,-35.36325020,149.16551166,10.00,calibration-file(no-undistort)
1784074696.526,detection_logs/frame_1784074696514.jpg,11,red,0.6054,1449.95,723.65,1380,684,126,88,-1.354,25.042,-35.36327416,149.16551285,10.00,calibration-file(no-undistort)
1784074696.592,detection_logs/frame_1784074696577.jpg,10,green,0.7626,1422.42,349.17,1364,306,124,88,1.307,24.833,-35.36325026,149.16551055,10.00,calibration-file(no-undistort)
1784074696.662,detection_logs/frame_1784074696648.jpg,10,green,0.7669,1410.80,346.16,1354,296,124,90,1.328,24.745,-35.36325007,149.16550958,10.00,calibration-file(no-undistort)
1784074696.663,detection_logs/frame_1784074696648.jpg,11,red,0.6162,1422.05,718.67,1354,672,124,88,-1.318,24.831,-35.36327384,149.16551052,10.00,calibration-file(no-undistort)
1784074696.729,detection_logs/frame_1784074696716.jpg,10,green,0.7766,1399.87,341.82,1344,292,122,88,1.359,25.071,-35.36324979,149.16551317,10.00,calibration-file(no-undistort)
1784074696.729,detection_logs/frame_1784074696716.jpg,11,red,0.6297,1407.34,713.43,1344,666,120,88,-1.281,25.128,-35.36327351,149.16551379,10.00,calibration-file(no-undistort)
1784074696.792,detection_logs/frame_1784074696779.jpg,10,green,0.7808,1387.35,340.62,1328,296,122,90,1.367,24.976,-35.36324972,149.16551212,10.00,calibration-file(no-undistort)
1784074696.792,detection_logs/frame_1784074696779.jpg,11,red,0.6350,1392.28,713.11,1328,672,120,88,-1.279,25.013,-35.36327349,149.16551254,10.00,calibration-file(no-undistort)
1784074696.868,detection_logs/frame_1784074696856.jpg,10,green,0.7864,1376.35,343.10,1320,304,120,90,1.350,24.893,-35.36324987,149.16551121,10.00,calibration-file(no-undistort)
1784074696.868,detection_logs/frame_1784074696856.jpg,11,red,0.6375,1380.10,716.59,1320,680,120,88,-1.304,24.921,-35.36327371,149.16551152,10.00,calibration-file(no-undistort)
1784074696.925,detection_logs/frame_1784074696913.jpg,10,green,0.7918,1365.24,346.70,1308,308,120,90,1.324,24.808,-35.36325010,149.16551028,10.00,calibration-file(no-undistort)
1784074696.925,detection_logs/frame_1784074696913.jpg,11,red,0.6455,1368.38,720.76,1310,684,118,88,-1.333,24.832,-35.36327398,149.16551054,10.00,calibration-file(no-undistort)
1784074696.997,detection_logs/frame_1784074696983.jpg,10,green,0.8006,1352.79,347.80,1294,304,118,90,1.316,25.104,-35.36325017,149.16551354,10.00,calibration-file(no-undistort)
1784074696.997,detection_logs/frame_1784074696983.jpg,11,red,0.6522,1355.43,722.02,1296,680,116,88,-1.342,25.124,-35.36327406,149.16551376,10.00,calibration-file(no-undistort)
1784074697.066,detection_logs/frame_1784074697054.jpg,10,green,0.8059,1342.50,344.52,1288,294,116,90,1.340,25.026,-35.36324996,149.16551268,10.00,calibration-file(no-undistort)
1784074697.067,detection_logs/frame_1784074697054.jpg,11,red,0.6555,1344.27,719.56,1288,672,116,88,-1.325,25.040,-35.36327390,149.16551283,10.00,calibration-file(no-undistort)
1784074697.136,detection_logs/frame_1784074697121.jpg,10,green,0.8109,1332.21,340.38,1278,290,114,90,1.369,24.948,-35.36324970,149.16551182,10.00,calibration-file(no-undistort)
1784074697.136,detection_logs/frame_1784074697121.jpg,11,red,0.6639,1333.21,716.22,1278,668,114,88,-1.301,24.956,-35.36327369,149.16551190,10.00,calibration-file(no-undistort)
1784074697.194,detection_logs/frame_1784074697181.jpg,10,green,0.8204,1320.25,339.75,1264,296,112,90,1.374,24.858,-35.36324966,149.16551082,10.00,calibration-file(no-undistort)
1784074697.194,detection_logs/frame_1784074697181.jpg,11,red,0.6731,1320.70,715.88,1264,674,112,88,-1.299,24.861,-35.36327367,149.16551086,10.00,calibration-file(no-undistort)
1784074697.266,detection_logs/frame_1784074697253.jpg,10,green,0.8254,1309.00,342.65,1254,304,112,90,1.353,25.163,-35.36324984,149.16551418,10.00,calibration-file(no-undistort)
1784074697.333,detection_logs/frame_1784074697321.jpg,10,green,0.8338,1297.90,346.54,1244,308,110,90,1.325,25.079,-35.36325009,149.16551325,10.00,calibration-file(no-undistort)
1784074697.334,detection_logs/frame_1784074697321.jpg,11,red,0.6800,1298.05,721.73,1244,686,110,88,-1.340,25.080,-35.36327404,149.16551327,10.00,calibration-file(no-undistort)
1784074697.404,detection_logs/frame_1784074697390.jpg,10,green,0.8391,1284.89,347.04,1228,302,110,90,1.322,24.980,-35.36325012,149.16551217,10.00,calibration-file(no-undistort)
1784074697.473,detection_logs/frame_1784074697458.jpg,10,green,0.8442,1273.26,344.07,1220,294,108,90,1.343,25.264,-35.36324994,149.16551530,10.00,calibration-file(no-undistort)
1784074697.473,detection_logs/frame_1784074697458.jpg,11,red,0.6992,1273.92,718.48,1220,672,106,88,-1.317,25.269,-35.36327383,149.16551535,10.00,calibration-file(no-undistort)
1784074697.534,detection_logs/frame_1784074697521.jpg,10,green,0.8520,1261.11,340.17,1208,290,106,90,1.371,25.172,-35.36324969,149.16551428,10.00,calibration-file(no-undistort)
1784074697.609,detection_logs/frame_1784074697596.jpg,10,green,0.8576,1247.76,339.70,1194,296,104,90,1.374,25.071,-35.36324966,149.16551317,10.00,calibration-file(no-undistort)
1784074697.672,detection_logs/frame_1784074697658.jpg,10,green,0.8667,1235.53,342.69,1184,304,104,90,1.353,24.978,-35.36324985,149.16551215,10.00,calibration-file(no-undistort)
1784074697.741,detection_logs/frame_1784074697728.jpg,10,green,0.8721,1222.99,346.24,1172,308,102,88,1.328,25.264,-35.36325007,149.16551530,10.00,calibration-file(no-undistort)
1784074697.817,detection_logs/frame_1784074697803.jpg,10,green,0.8791,1209.42,346.87,1158,302,100,90,1.323,25.161,-35.36325011,149.16551417,10.00,calibration-file(no-undistort)
1784074697.870,detection_logs/frame_1784074697858.jpg,10,green,0.8849,1197.10,343.60,1148,294,100,88,1.346,25.068,-35.36324991,149.16551314,10.00,calibration-file(no-undistort)
1784074697.935,detection_logs/frame_1784074697924.jpg,10,green,0.8889,1184.14,339.86,1136,290,96,90,1.373,24.970,-35.36324967,149.16551205,10.00,calibration-file(no-undistort)
1784074698.005,detection_logs/frame_1784074697992.jpg,10,green,0.8971,1169.11,339.51,1118,296,96,90,1.375,25.237,-35.36324964,149.16551500,10.00,calibration-file(no-undistort)
1784074698.081,detection_logs/frame_1784074698070.jpg,10,green,0.9051,1154.54,342.61,1106,304,94,90,1.353,25.127,-35.36324984,149.16551378,10.00,calibration-file(no-undistort)
1784074698.151,detection_logs/frame_1784074698137.jpg,10,green,0.9108,1140.01,345.82,1092,306,94,90,1.331,25.016,-35.36325005,149.16551257,10.00,calibration-file(no-undistort)
1784074698.217,detection_logs/frame_1784074698204.jpg,10,green,0.9189,1124.35,345.79,1076,300,92,90,1.331,24.898,-35.36325005,149.16551126,10.00,calibration-file(no-undistort)
1784074698.384,detection_logs/frame_1784074698373.jpg,10,green,0.9189,1110.68,342.44,1066,292,92,90,1.355,25.166,-35.36324983,149.16551422,10.00,calibration-file(no-undistort)
1784074698.472,detection_logs/frame_1784074698458.jpg,10,green,0.9254,1096.96,339.47,1054,292,88,88,1.376,25.062,-35.36324964,149.16551307,10.00,calibration-file(no-undistort)
1784074698.531,detection_logs/frame_1784074698517.jpg,10,green,0.9319,1082.38,340.12,1038,298,88,90,1.371,24.952,-35.36324968,149.16551186,10.00,calibration-file(no-undistort)
1784074698.697,detection_logs/frame_1784074698685.jpg,10,green,0.9354,1069.15,343.54,1028,306,86,88,1.347,24.851,-35.36324990,149.16551075,10.00,calibration-file(no-undistort)
1784074698.766,detection_logs/frame_1784074698753.jpg,10,green,0.9404,1055.34,347.35,1014,308,84,90,1.320,25.137,-35.36325015,149.16551390,10.00,calibration-file(no-undistort)
1784074698.832,detection_logs/frame_1784074698820.jpg,10,green,0.9443,1036.66,346.92,988,300,84,90,1.323,24.995,-35.36325012,149.16551234,10.00,calibration-file(no-undistort)
1784074698.910,detection_logs/frame_1784074698896.jpg,10,green,0.9525,1009.95,343.23,952,292,82,90,1.349,24.793,-35.36324988,149.16551011,10.00,calibration-file(no-undistort)
1784074698.910,detection_logs/frame_1784074698896.jpg,12,green,0.5448,1384.76,918.99,1328,868,108,104,-2.742,27.634,-35.36328663,149.16554141,10.00,calibration-file(no-undistort)
1784074698.980,detection_logs/frame_1784074698967.jpg,10,green,0.9580,974.27,340.38,908,292,80,90,1.369,24.904,-35.36324970,149.16551133,10.00,calibration-file(no-undistort)
1784074698.980,detection_logs/frame_1784074698967.jpg,12,green,0.5456,1359.67,918.92,1280,864,106,108,-2.741,27.825,-35.36328662,149.16554351,10.00,calibration-file(no-undistort)
1784074699.039,detection_logs/frame_1784074699026.jpg,10,green,0.9589,930.70,341.11,860,300,78,88,1.364,24.573,-35.36324975,149.16550769,10.00,calibration-file(no-undistort)
1784074699.040,detection_logs/frame_1784074699026.jpg,12,green,0.5482,1310.49,919.05,1230,868,104,104,-2.742,27.453,-35.36328663,149.16553941,10.00,calibration-file(no-undistort)
1784074699.112,detection_logs/frame_1784074699098.jpg,10,green,0.9637,881.51,344.58,810,306,78,90,1.339,24.201,-35.36324997,149.16550358,10.00,calibration-file(no-undistort)
1784074699.178,detection_logs/frame_1784074699165.jpg,10,green,0.9682,830.06,348.02,764,308,76,90,1.315,23.811,-35.36325019,149.16549929,10.00,calibration-file(no-undistort)
1784074699.178,detection_logs/frame_1784074699165.jpg,13,red,0.8391,800.94,729.39,764,686,76,88,-1.395,23.590,-35.36327453,149.16549685,10.00,calibration-file(no-undistort)
1784074699.250,detection_logs/frame_1784074699237.jpg,10,green,0.9682,779.70,346.90,722,300,76,88,1.323,23.746,-35.36325012,149.16549858,10.00,calibration-file(no-undistort)
1784074699.250,detection_logs/frame_1784074699237.jpg,13,red,0.8503,779.41,725.65,722,678,74,88,-1.368,23.744,-35.36327429,149.16549856,10.00,calibration-file(no-undistort)
1784074699.250,detection_logs/frame_1784074699237.jpg,14,green,0.5558,1141.30,916.17,1090,864,100,104,-2.722,26.488,-35.36328645,149.16552878,10.00,calibration-file(no-undistort)
1784074699.307,detection_logs/frame_1784074699295.jpg,10,green,0.9659,732.37,342.70,684,290,76,92,1.353,23.388,-35.36324985,149.16549463,10.00,calibration-file(no-undistort)
1784074699.307,detection_logs/frame_1784074699295.jpg,13,red,0.8627,740.63,718.88,686,672,72,88,-1.320,23.450,-35.36327386,149.16549532,10.00,calibration-file(no-undistort)
1784074699.307,detection_logs/frame_1784074699295.jpg,14,green,0.5552,1121.74,913.60,1052,856,100,106,-2.703,26.339,-35.36328628,149.16552714,10.00,calibration-file(no-undistort)
1784074699.380,detection_logs/frame_1784074699367.jpg,10,green,0.9669,691.36,339.10,656,290,74,90,1.378,23.077,-35.36324962,149.16549120,10.00,calibration-file(no-undistort)
1784074699.380,detection_logs/frame_1784074699367.jpg,13,red,0.8536,702.03,714.83,656,670,72,90,-1.291,23.158,-35.36327360,149.16549209,10.00,calibration-file(no-undistort)
1784074699.380,detection_logs/frame_1784074699367.jpg,14,green,0.5648,1090.22,908.85,1024,854,100,104,-2.670,26.101,-35.36328598,149.16552451,10.00,calibration-file(no-undistort)
1784074699.449,detection_logs/frame_1784074699434.jpg,10,green,0.9659,659.68,338.51,638,294,74,92,1.382,22.837,-35.36324958,149.16548856,10.00,calibration-file(no-undistort)
1784074699.449,detection_logs/frame_1784074699434.jpg,13,red,0.8536,672.94,716.47,638,676,72,90,-1.303,22.937,-35.36327370,149.16548966,10.00,calibration-file(no-undistort)
1784074699.449,detection_logs/frame_1784074699434.jpg,14,green,0.5565,1063.98,911.71,1008,862,100,104,-2.690,25.902,-35.36328616,149.16552232,10.00,calibration-file(no-undistort)
1784074699.512,detection_logs/frame_1784074699499.jpg,10,green,0.9671,640.09,341.46,634,302,72,92,1.362,22.933,-35.36324977,149.16548962,10.00,calibration-file(no-undistort)
1784074699.512,detection_logs/frame_1784074699499.jpg,12,green,0.5687,1059.49,920.52,1004,870,102,102,-2.753,26.113,-35.36328673,149.16552464,10.00,calibration-file(no-undistort)
1784074699.512,detection_logs/frame_1784074699499.jpg,13,red,0.8758,655.61,722.00,634,686,70,88,-1.342,23.051,-35.36327406,149.16549092,10.00,calibration-file(no-undistort)
1784074699.572,detection_logs/frame_1784074699557.jpg,13,red,0.8682,650.11,726.07,640,686,70,90,-1.371,23.009,-35.36327432,149.16549046,10.00,calibration-file(no-undistort)
1784074699.572,detection_logs/frame_1784074699557.jpg,15,green,0.9671,675.50,349.50,640,304,72,92,1.304,23.202,-35.36325028,149.16549258,10.00,calibration-file(no-undistort)
1784074699.653,detection_logs/frame_1784074699639.jpg,13,red,0.8681,655.28,725.69,654,680,72,88,-1.368,23.048,-35.36327429,149.16549089,10.00,calibration-file(no-undistort)
1784074699.654,detection_logs/frame_1784074699639.jpg,15,green,0.9706,683.06,345.97,656,298,70,90,1.329,23.259,-35.36325006,149.16549321,10.00,calibration-file(no-undistort)
1784074699.654,detection_logs/frame_1784074699639.jpg,16,green,0.5559,1077.90,920.70,1026,866,102,106,-2.754,26.252,-35.36328674,149.16552618,10.00,calibration-file(no-undistort)
1784074699.712,detection_logs/frame_1784074699699.jpg,13,red,0.8841,669.17,721.93,676,672,68,88,-1.342,23.154,-35.36327405,149.16549205,10.00,calibration-file(no-undistort)
1784074699.712,detection_logs/frame_1784074699699.jpg,15,green,0.9673,700.06,339.13,674,290,72,92,1.378,23.388,-35.36324962,149.16549463,10.00,calibration-file(no-undistort)
1784074699.712,detection_logs/frame_1784074699699.jpg,16,green,0.5589,1088.13,917.16,1046,860,102,104,-2.729,26.330,-35.36328651,149.16552704,10.00,calibration-file(no-undistort)
1784074699.781,detection_logs/frame_1784074699767.jpg,13,red,0.8830,689.57,718.33,698,670,68,88,-1.316,23.435,-35.36327382,149.16549515,10.00,calibration-file(no-undistort)
1784074699.781,detection_logs/frame_1784074699767.jpg,15,green,0.9672,721.76,334.16,696,288,70,92,1.413,23.679,-35.36324930,149.16549784,10.00,calibration-file(no-undistort)
1784074699.781,detection_logs/frame_1784074699767.jpg,16,green,0.5569,1109.83,913.58,1068,858,104,106,-2.703,26.621,-35.36328628,149.16553025,10.00,calibration-file(no-undistort)
1784074699.841,detection_logs/frame_1784074699828.jpg,13,red,0.8834,714.26,718.41,720,676,68,88,-1.317,23.622,-35.36327383,149.16549721,10.00,calibration-file(no-undistort)
1784074699.841,detection_logs/frame_1784074699828.jpg,15,green,0.9731,744.82,335.54,718,296,70,90,1.404,23.854,-35.36324939,149.16549977,10.00,calibration-file(no-undistort)
1784074699.907,detection_logs/frame_1784074699895.jpg,13,red,0.8841,740.80,721.79,740,684,68,88,-1.341,23.824,-35.36327404,149.16549943,10.00,calibration-file(no-undistort)
1784074699.908,detection_logs/frame_1784074699895.jpg,15,green,0.9727,768.05,340.64,740,304,70,90,1.367,24.030,-35.36324972,149.16550171,10.00,calibration-file(no-undistort)
1784074699.976,detection_logs/frame_1784074699963.jpg,13,red,0.8712,767.93,724.55,760,684,70,88,-1.360,24.029,-35.36327422,149.16550170,10.00,calibration-file(no-undistort)
1784074699.976,detection_logs/frame_1784074699963.jpg,15,green,0.9749,790.28,344.91,760,306,70,90,1.337,24.199,-35.36324999,149.16550356,10.00,calibration-file(no-undistort)
1784074700.049,detection_logs/frame_1784074700035.jpg,13,red,0.8827,793.68,723.91,778,678,68,88,-1.356,24.270,-35.36327418,149.16550435,10.00,calibration-file(no-undistort)
